file_name,tagging_vitgpt2
5c4e8e123baa4618826fbe66bc14963e.jpg,a woman in a dress standing in front of a wall 
6f5a1df8bf9347dab67a0effaada78c4.jpg,a small red and white flower in a plant 
d13a2e3524f24b729bbbba57427e3691.jpg,a woman is standing in a dark room 
6ba2b11f525049af9f078c2cf920c1e3.jpg,a woman sitting on a bed with a laptop 
8d37ad3abf1c4ae29011aa15caeb3391.jpg,a table topped with a bunch of christmas decorations 
0b34c9e9c4cf41afb5d8f5b7e248e226.jpg,a beach with a bench and a sailboat 
69f0e7f2a4de4c4fac5ef3d597029171.jpg,a woman walking down a street with a bag 
f7ef443ddaff4eb58833d35beb3734e6.jpg,a pink heart shaped sign with a pink heart 
7d740cd760d64e3abc464565a42b3c2e.jpg,a man is bending over to fix a pipe 
aef340d751a14dc69c0fb770d296781e.jpg,a plate of food with a bottle of beer 
bae66ae629624ef79e90ecd404b80a8d.jpg,a pile of rocks and dirt on a street 
e7caa8a54a3c44798db16c2225c4babc.jpg,a construction site with a crane and a dump truck 
24286909353a4f81bbf0615c8d9373f4.jpg,a bowl filled with lots of different types of fruit 
fe306411f378499dbcfeb4df9d1fad38.jpg,a man is sitting down and smiling 
fd68b05ca6c4436d89a01c9f534d4b2e.jpg,a woman holding a sign in front of a christmas tree 
41d1828f444e4e8492ab398d14bc7e16.jpg,a woman is smiling while holding a white object 
be86c1fbc7ae4810aa5677f5617e9468.jpg,a young boy holding a cake with a smile on it 
b1d341f0f7394039ad22edeba25d8ec0.jpg,a man laying on a bed with a blanket 
4127a03eae8548b5aad34f49be67a20e.jpg,a red and white frosted bear with a red heart 
795e7cb706214f988f1f813d3f09b13d.jpg,a man and woman standing next to each other 
8e031afc42e54687b8654e92eec9621b.jpg,a bowl of fruit on a table 
ff0a67f915b44d36b6f87d9d61e7c61e.jpg,a pair of scissors cutting a piece of wood 
5fac178238f54b74bd1a928a8d0cfc73.jpg,a plane is flying in the sky 
6579f0bf9a5a431b8da4486f837a947f.jpg,a man wearing a red shirt and a yellow tie holding a cell phone 
3061f65ef19d4a19a525a9e03e52cce5.jpg,a man sitting on a bench on a pier 
2895803592cb4ce2a08193c6e85d939a.jpg,a girl holding a pink flower in her hand 
60051d6b754345a297924d5b84e16d3a.jpg,a white couch sitting in a living room next to a lamp 
9fb3b78ec80f4bc18ad2bd4e268adfac.jpg,a man is using a laptop computer while sitting at a table 
e9553e8ea2a745dca2174be1ea25775f.jpg,a woman sitting on a chair in a chair 
d7578c1c867244b9ab7e4dc25cb0a533.jpg,a girl in a bikini standing on a sidewalk 
9eb3834b4e714dc49715f92c3c7ad3ed.jpg,a woman in a blue dress with a blue flower 
5360e537db4846799f42696906beb525.jpg,a family sitting at a table with plates of food 
032a36ad92304903a24657408709ac70.jpg,a woman in a pink dress talking on a cell phone 
2ebfe52fc6c249198830ea3e4b6ebddb.jpg,a sign that is on a wooden table 
2ac4c7c69e504903980ff9a8474b1069.jpg,a horse running in a field with a tree 
c33208704d9b466b81e151a77e7be58c.jpg,a woman sitting on a couch with a remote 
4a8807cfe549480aa89229d09e7a0403.jpg,a man and a dog are walking through the grass 
f3f10771422e4bd9aac05a321715caa3.jpg,a woman is smiling while holding a white object 
cfe42cea616f4f87a6100c406abe2962.jpg,a man is using a laptop computer 
32031c46d5e9402b94a804d68e44625b.jpg,a bridge over a river with a bridge over a river 
90689d898c5c41fdaf30652044bc5275.jpg,a man in a kitchen with a plate of food 
3b198eb1e49742c28d4faef176a90cf9.jpg,a woman with a red hair and a red tie 
3393ef035298457fad2534b08bbe8a9b.jpg,"a breakfast of eggs, sausage, bacon and toast "
a0c8e966ed28498a963196fd6c26ee97.jpg,a large tree with a bunch of leaves 
d6e9c00534c94ade96c991a01b7bc686.jpg,a man sitting on a couch with a pillow 
1acb5e8b19de436283ab750ddf5c23c2.jpg,a pile of green and yellow flowers on a table 
ce72e7aeec104a7e819c3c8ff1ba2334.jpg,a lone skier is in the snow on a trail 
7554c76ef0ab46cf883d39a0a7493400.jpg,a dessert with strawberries and cream on a white plate 
8b48ac795c2f4952ab8d12ec4bc25d09.jpg,a woman holding a cup of coffee in her hand 
28fcb6b588894ee093f37ae73563fac5.jpg,a pizza with a slice cut out of it 
ec3610030e2a421b9e4d6bc1aae76f6b.jpg,a woman in a white dress holding a plate of food 
c8d8ec2167344617b6faeda4a07024d3.jpg,a family posing for a picture with christmas decorations 
ff9f3044eb9d4f329c9d26c2e3e5072d.jpg,a bowl of fruit sitting on a table 
2d58fa8260fb4acba53d9c5301b72e66.jpg,a pile of blackberries and a pair of scissors 
9459dbcf92d448729ec1e6eb0d9af1b6.jpg,a horse grazing in a field with a fence 
1670d52ff1814487bb57d63fe9e937fb.jpg,a zebra walking down a road next to a car 
08fa2bfa49614e3192242e19009ca8af.jpg,a woman standing in front of a table with a laptop 
38f60f1b285547a6b8dff1b8d68093fd.jpg,a clock tower with a clock on top 
bbddaebb846d4b8a84bacff7c6450cd1.jpg,a woman in a blue shirt and black pants holding a cell phone 
85a9f1c6c5f04b98b23e8edf8eee5fe3.jpg,a bird standing on top of a body of water 
5fb32eec16334838ae4ec6dca8e091af.jpg,a woman wearing a red shirt and a pink scarf 
34c4655387d84878b1d5bbdb6e901474.jpg,"a cutting board with a knife, carrots, and a sliced up onion "
62a8727788fd47c7bde0f6658cfc278e.jpg,a large field with a bunch of small boats 
d6b06dd25c2043158fab9354febbec01.jpg,a fire hydrant with a picture of a bear on it 
d756c054fe894ca6ad56c0f3d1696f86.jpg,"a bowl of food with carrots, potatoes, and meat "
ad52b4b943af486599f177df1fe987c8.jpg,a woman in a black dress with a black skirt 
898fcf4ea05d47c889b930ecd042dd59.jpg,"a fruit salad with bananas, oranges, and apples "
730a2ec15397439c8f9a23d50e3f3a8a.jpg,a beach with a view of the ocean 
445d5daeb2a1475bbccb07e1dab9e1a8.jpg,a rock wall with a rock face and a cliff 
596b6decbfbf4b5aaa2f68105eec07b7.jpg,a person cutting up vegetables on a cutting board 
d99c03232cc64501a1b29c5dbc13cd32.jpg,a pile of chocolate cookies sitting on top of a table 
2c3218a1a78f4800b2e501da3e39544e.jpg,a pile of dirt on top of a table 
2f558f24749042a4b582f7a6a48c011f.jpg,a person on a rock climbing up a mountain 
19f6554770f0443ebb7a6c58dd2e00ba.jpg,a woman in a blue shirt and blue pants 
a0ffcab0ef1248f28b74b82266963def.jpg,two pink flowers in a pink flower pot 
8b93aad0cd154e30b32c1f9158149faf.jpg,"a blurry picture of a wet, muddy field "
08776b74e2d845b4aa6d33f347405a20.jpg,a pile of chocolate muffins sitting on a table 
70361cf7170f4fe7a1742e94683f0f03.jpg,a man in a suit talking on a cell phone 
67603704f9d849e59a5283afe7ac5b7c.jpg,a man is laying on a couch with a cell phone 
1a768262b9474e6f8c5a871e52d10ec8.jpg,a woman in a blue shirt is talking on a cell phone 
57a0ac5681dd42228893ef87bccd0b7b.jpg,a woman in a blue shirt and blue pants 
589315b627ae47989e3f582c111597a8.jpg,a woman in a red dress standing in a field 
91adf1d54ed449e7812f6fd527bd8c4e.jpg,"a sandwich with tomatoes, cheese, and onions on a plate "
951d500eb36c45b994367bb0b5ba282c.jpg,a table topped with lots of different colored flowers 
792edc1f1b9f419899b64bb04a41399c.jpg,a road with a grassy field and a train on it 
d50d9515b5b146399b34fc52ffe2922e.jpg,a wooden table with a glass on top of it 
c4f7ab46823b4157b727caed6e812a11.jpg,a bowl of salad with a salad dressing 
d7b4aff3f14d41c8b57e5ee98ba492f7.jpg,a man in a white dress standing in front of a tall building 
6505e708b51543b087d3f6df061da500.jpg,a table with a cup of coffee and a book 
e404248dd97941eb9245fe1596fbfac7.jpg,a close up of a close up of a yellowish looking fish 
1d03c984b8f14579a2dd326bab8eced1.jpg,a young man is sitting on a ledge 
c336b3530749487ea8141fae8a08105d.jpg,a glass of orange juice is on a table 
ff67ac9eb24348b8804b1925f79f1071.jpg,a red liquid sitting on top of a red table 
800cf2ed968545648ed2802e357f187f.jpg,a man is holding a cell phone and looking at it 
0af25353317e4bff92e47292f7f99523.jpg,a decorated christmas tree with a fire place 
16b32f8cd98f458fb0a02a623c5b8051.jpg,a bowl of food with a bowl of vegetables 
0c5cf44af5c34beab910c3541c0194f4.jpg,a wooden bench with a bird on it 
299b09b0da5a49f5a5f388d603ff9339.jpg,a collage of photos of a woman in a red tie 
db242d0334024a279733ff63aa3aa1b3.jpg,a woman and a man are sitting on a chair 
befd1418b63e4a6b86116d0d27ce1c47.jpg,a wooden table with a box and a toy 
d066e3cf970046ea85024af0edab99e2.jpg,a little boy holding a yellow frisbee in his hand 
9d2a6a29516444b2815d547dae76b904.jpg,a glass of wine sitting on top of a table 
46212dd4b5db48f98df40f99af02a95f.jpg,a woman and a man standing on a field 
9790f32dcadd4cca89e9e4ac46a36f29.jpg,a man in a red shirt holding a cell phone 
813c7104eb27435b9ee3e447a23cf651.jpg,a bird standing in the snow 
7cbedb9f715045c4996143e5cfd1bb1e.jpg,a young girl holding a white and blue kite 
5a17d4a3a0234d8a8a24235b35b6151c.jpg,a young girl is sitting on a snow covered bank 
7c5e00cf38ee4b05a248072fa3045c98.jpg,a woman is smiling while holding a white object 
20d416296ac14573aad312b8f85854a3.jpg,a young woman holding a cell phone in her hand 
2bb78ffb750e40998149701682a9eb42.jpg,a woman in a flowery green field with flowers 
50ab8933117a495db89b8b81ad86eaed.jpg,a woman in a black shirt and a black tie 
42c5007ebe53495bb671aabc50b820fe.jpg,two apples with a red and white background 
9e5a5bb08a074e0789ddddf609cb0942.jpg,a tree filled with lots of snow 
113217af90234cc5b4b915e387e67239.jpg,a woman is playing a video game on her phone 
029baa4502914e898d79754a15401e0a.jpg,a woman sitting on a couch with a man 
ac903a21ab7a4520aa825c8b3c3e8854.jpg,a woman in a pink dress holding a flower 
f6de86bf5cbe45c997f2d18308f57742.jpg,a man and woman standing next to each other 
a2e71e669d15459db76f664ec7438957.jpg,a man in a suit and tie posing for a picture 
82097ceaac2c47f989958ab77b050af4.jpg,a person holding a apple in their hand 
cf1fd56c0e454401a937f90218240579.jpg,a white table topped with a bunch of food 
7dda81d854e2474fb50338cd72c4858c.jpg,a woman is combing her hair with a comb 
599a1e43f1d846478bbf48e91af509ae.jpg,a woman is holding a bouquet of flowers 
97849d2c9e044f5e844668fbc9f7b213.jpg,a woman and a man are eating food together 
88da22a14e6b4a429f527a269a98630a.jpg,a man is working on a laptop 
e72befc731e64fb392ce44c5da2ecbd3.jpg,zebras standing in a field 
c9e0bfa6426f49a28b66468e8cfb90e1.jpg,a man in a suit and tie looking at his cell phone 
f029108f1e5e4738b12049df2b302946.jpg,a large body of water with a beach 
88b6adee03d74814a867b29c1266cfcd.jpg,a waterfall with a waterfall in it 
0943486be4254adba5b86946f23e7151.jpg,a snowy landscape with trees and a red curtain 
1db73880f7ec4c7bbbc8ffd377b7aedc.jpg,a pile of old pots and pans sitting on top of a dirt field 
1515a1b6e92e4f5f9dbc2fc9fe21a97a.jpg,"a sandwich with lettuce, tomato, and cheese "
31932adfe8584238baaf7f2cea512fec.jpg,a city at night with a cityscape 
5c02651281d24fca82af6c9269b7384c.jpg,a pile of food on a table 
e4d79feaffb84b49b3d7cac259ac875e.jpg,a bowl of fruit with a lemon and an orange 
a557fac975a748809d4f2bef98fa1301.jpg,a girl holding a red umbrella 
82217b8cfebf4e1f84b2c60d48c60550.jpg,two men and a woman wearing hats and holding a box 
c4c62c95d2604da98bab2d9e669fb79b.jpg,a woman is talking on a phone while standing in a room 
9b60d0a2c29c4476b400ed241069c6fd.jpg,a plate of food with some vegetables on it 
867356314a894219918b2d6e7e818992.jpg,two men standing next to each other in a car 
401bbc011b384adbb3bb4a45f5584155.jpg,a woman in a black shirt and sunglasses holding a bottle 
5a6f4a85e2f84579b07fae068cdfb3ba.jpg,a man with glasses and a beard is holding a cell phone 
6c862ec003bc486eaa871efae387a8e4.jpg,a large building with a clock tower 
55a762ddff2f468a900fa1776de6a3f3.jpg,a woman sitting on a couch using a laptop 
759c45ddccf1449f9a34faaecd9bdd18.jpg,a stone wall with a clock tower and a building 
60e250d0991d4ba1a5698f2c5015f545.jpg,a woman brushing her teeth in front of a mirror 
2c9e4d369fcd4955a809389c64fb2fdf.jpg,a couple laying on a bed with pillows 
0ed0defa72bb487781c4b7b4b27a5403.jpg,a flock of colorful flowers in a flower pot 
5f35b49d1bcc4155a87a17e261167f4c.jpg,a view from a distance of a field with a mountain 
8480a7588c9c43748f851934ec91e2d3.jpg,a large tree filled with lots of red flowers 
dbae09c9fde448ea92aef5371efd4a3b.jpg,a city with a bridge and a train on it 
eb06b8f29d4745b0a3162be37c879270.jpg,a woman and a child laying on a bed 
eb97a138b5a0457a9a49a7da901c9c11.jpg,a loaf of bread sitting on top of a table 
c1fff53981004117a3138d8b19d8636b.jpg,a sunset view of a beach with palm trees 
7b425f57321140549d8fa7afaf512b2d.jpg,a tree with a few leaves in the middle of it 
51ab29bdfaff489593967f5b69a443b3.jpg,a white plate topped with bread and a knife 
3d066ce3d24c4cf2abd898751d8a7d9f.jpg,a man in a costume lighting candles on a lamp 
20b99d4024934ee78052714b451b8991.jpg,a plate of food with a slice of pizza 
511e3b8255de42c0a52f60ac5cd64a7c.jpg,a man carrying a kite on top of a field 
af11697a4188480faa9cc3e65da7c8b7.jpg,a large rock formation with a mountain range 
e799f3c24d664be594cebb9ef533fa63.jpg,a woman is holding a glass of wine 
0bb10f4f8a594acb86a76ab4dcf1efd6.jpg,a woman in a black dress holding a yellow umbrella 
223060f8d3d7473296eff7b2468142a8.jpg,a person is laying on a bed with a towel around their neck 
33b8cc5efcb04afb879a36f9f4e45381.jpg,a young girl holding a colorful umbrella 
45f6f4cf90584d439cf6332f8fd10166.jpg,a bowl of strawberries with a spoon in it 
88da25249b8949019872b081cc525738.jpg,a girl is reading a book while sitting on a bed 
7b94aa09aee74fa1bc4385d3a31b7560.jpg,a loaf of bread with a bagel and a bagel sandwich 
e23caa7aca0f4cd6909d653a799ee3f4.jpg,a tree with a bunch of trees around it 
42228393a7674242aca19e2d2f42a629.jpg,a beach scene with palm trees and palm trees 
360123f42c7d4edeaab92ae99e7dcd27.jpg,a stone wall with a stone wall and a stone wall 
69aa0b6fe6af4abda46c1d8821f3006c.jpg,a man in a suit and tie standing in front of a wall 
